timestamp,pnl,long_call,short_call,long_put,short_put,long_call_ltp,short_call_ltp,long_put_ltp,short_put_ltp,hedge_call,hedge_put,hedge_call_ltp,hedge_put_ltp,long_call_entry,short_call_entry,long_put_entry,short_put_entry,hedge_call_qty,hedge_put_qty,qty_long,qty_short,net_credit,shift_points
2025-01-28 15:16:00,0.0,23500,23300,22700,22900,0.0,0.0,0.0,0.0,24100,22100,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-02-21 15:16:00,0.0,23150,22950,22350,22550,0.0,0.0,0.0,0.0,23750,21750,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-02-22 15:16:00,0.0,23150,22950,22350,22550,0.0,0.0,0.0,0.0,23750,21750,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-02-23 15:16:00,0.0,23150,22950,22350,22550,0.0,0.0,0.0,0.0,23750,21750,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-02-24 15:16:00,0.0,23150,22950,22350,22550,0.0,0.0,0.0,0.0,23750,21750,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-02-25 15:16:00,0.0,23150,22950,22350,22550,0.0,0.0,0.0,0.0,23750,21750,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-03-21 15:16:00,0.0,23750,23550,22950,23150,0.0,0.0,0.0,0.0,24350,22350,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-03-22 15:16:00,0.0,23750,23550,22950,23150,0.0,0.0,0.0,0.0,24350,22350,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-03-23 15:16:00,0.0,23750,23550,22950,23150,0.0,0.0,0.0,0.0,24350,22350,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-03-24 15:16:00,0.0,23750,23550,22950,23150,0.0,0.0,0.0,0.0,24350,22350,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-03-25 15:16:00,0.0,23750,23550,22950,23150,0.0,0.0,0.0,0.0,24350,22350,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-04-25 15:16:00,0.0,24400,24200,23600,23800,0.0,0.0,0.0,0.0,25000,23000,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-04-26 15:16:00,0.0,24400,24200,23600,23800,0.0,0.0,0.0,0.0,25000,23000,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-04-27 15:16:00,0.0,24400,24200,23600,23800,0.0,0.0,0.0,0.0,25000,23000,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-04-28 15:16:00,0.0,24400,24200,23600,23800,0.0,0.0,0.0,0.0,25000,23000,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-04-29 15:16:00,0.0,24400,24200,23600,23800,0.0,0.0,0.0,0.0,25000,23000,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-05-23 15:16:00,0.0,25250,25050,24450,24650,0.0,0.0,0.0,0.0,25850,23850,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-05-24 15:16:00,0.0,25250,25050,24450,24650,0.0,0.0,0.0,0.0,25850,23850,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-05-25 15:16:00,0.0,25250,25050,24450,24650,0.0,0.0,0.0,0.0,25850,23850,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-05-26 15:16:00,0.0,25250,25050,24450,24650,0.0,0.0,0.0,0.0,25850,23850,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-05-27 15:16:00,0.0,25250,25050,24450,24650,0.0,0.0,0.0,0.0,25850,23850,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-06-20 15:16:00,0.0,25500,25300,24700,24900,0.0,0.0,0.0,0.0,26100,24100,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-06-21 15:16:00,0.0,25500,25300,24700,24900,0.0,0.0,0.0,0.0,26100,24100,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-06-22 15:16:00,0.0,25500,25300,24700,24900,0.0,0.0,0.0,0.0,26100,24100,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-06-23 15:16:00,0.0,25500,25300,24700,24900,0.0,0.0,0.0,0.0,26100,24100,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-06-24 15:16:00,0.0,25500,25300,24700,24900,0.0,0.0,0.0,0.0,26100,24100,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-07-25 15:16:00,0.0,25250,25050,24450,24650,0.0,0.0,0.0,0.0,25850,23850,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-07-26 15:16:00,0.0,25250,25050,24450,24650,0.0,0.0,0.0,0.0,25850,23850,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-07-27 15:16:00,0.0,25250,25050,24450,24650,0.0,0.0,0.0,0.0,25850,23850,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-07-28 15:16:00,0.0,25250,25050,24450,24650,0.0,0.0,0.0,0.0,25850,23850,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-07-29 15:16:00,0.0,25250,25050,24450,24650,0.0,0.0,0.0,0.0,25850,23850,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-08-22 15:16:00,0.0,25250,25050,24450,24650,0.0,0.0,0.0,0.0,25850,23850,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-08-23 15:16:00,0.0,25250,25050,24450,24650,0.0,0.0,0.0,0.0,25850,23850,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-08-24 15:16:00,0.0,25250,25050,24450,24650,0.0,0.0,0.0,0.0,25850,23850,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-08-25 15:16:00,0.0,25250,25050,24450,24650,0.0,0.0,0.0,0.0,25850,23850,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-08-26 15:16:00,0.0,25250,25050,24450,24650,0.0,0.0,0.0,0.0,25850,23850,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-09-26 15:16:00,0.0,25050,24850,24250,24450,0.0,0.0,0.0,0.0,25650,23650,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-09-27 15:16:00,0.0,25050,24850,24250,24450,0.0,0.0,0.0,0.0,25650,23650,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-09-28 15:16:00,0.0,25050,24850,24250,24450,0.0,0.0,0.0,0.0,25650,23650,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-09-29 15:16:00,0.0,25050,24850,24250,24450,0.0,0.0,0.0,0.0,25650,23650,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-09-30 15:16:00,0.0,25050,24850,24250,24450,0.0,0.0,0.0,0.0,25650,23650,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-10-24 15:16:00,0.0,26200,26000,25400,25600,0.0,0.0,0.0,0.0,26800,24800,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-10-25 15:16:00,0.0,26200,26000,25400,25600,0.0,0.0,0.0,0.0,26800,24800,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-10-26 15:16:00,0.0,26200,26000,25400,25600,0.0,0.0,0.0,0.0,26800,24800,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-10-27 15:16:00,0.0,26200,26000,25400,25600,0.0,0.0,0.0,0.0,26800,24800,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
2025-10-28 15:16:00,0.0,26200,26000,25400,25600,0.0,0.0,0.0,0.0,26800,24800,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,3,0.0,0
