date,weekday,entry_attempted,entry_outcome,entry_block_reason,spot_open,spot_close,combined_premium_pct,iv_rank,iv_skew,oi_skew,volume_skew,call_oi_max_strike,put_oi_max_strike,spot_return_1,spot_return_3,spot_return_5,spot_trend_20,spot_trend_50,spot_trend_100,spot_volatility,spot_intraday_range_pct,call_oi_change,put_oi_change,events,event_count,event_tags,has_position,structure,entry_date,target_expiry,target_days_remaining,current_pnl,best_pnl,close_reason,close_pnl,ml_exit_prob,ml_exit_decision
2025-01-30,3,True,,premium_lt_min,23145.7,23297.95,0.0125725296707379,0.9513646641094669,-0.0565389447993299,0.0476298053390564,-0.0420271716457165,23150,23050,-0.0005791145552936,0.0003456433904824,0.0007259122762934,0.0011807447124963,0.0025889373605179,0.0032427812869161,0.0002858320764226,0.007187455091811,-967400.0,-679525.0,[],0,,False,,,,,,,,,,
2025-01-31,4,False,,,23285.7,23533.85,0.0392622940259472,0.9165260702455348,-0.0360591584933341,-0.1275857797596928,0.1776223776223776,23500,23000,-0.0001295837599685,0.0005229247222227,0.0005356858160172,0.0007131604391836,0.0013879181487472,0.0019169143633001,0.0002001067261417,0.0106726034439539,0.0,0.0,[],0,,False,,,,,,,,,,
2025-02-01,5,False,,,23522.2,23495.3,0.0338595029376503,0.9525784406010932,-0.0977161767910758,-0.0698180931140228,-0.03125,23500,23500,0.0004002401440863,0.0006899753397702,0.001013995696909,0.0006233171683448,0.0003752178555042,0.0004010788224079,0.0001948944086826,0.0122498555790906,0.0,0.0,[],0,,False,,,,,,,,,,
2025-02-03,0,True,,gap_guard,23271.85,23359.7,0.0305497843961696,1.0,-0.0735708092797575,-0.0798806761683791,-0.7391304347826086,23250,23250,0.0001776879585366,0.0001969591224186,0.000184111597318,0.0001109670326057,0.0002354481381784,0.0005562666069794,0.000150662700619,0.0064212804914569,0.0,-75.0,[],0,,False,,,,,,,,,,
2025-02-04,1,True,,gap_guard,23495.7,23707.7,0.0271624169528892,0.2556306457530767,-0.1571740439015189,-0.0097355241191459,-0.0200210748155953,23500,23500,0.0001096810391014,-7.381023178520962e-05,-0.0005964964789845,-0.0006892203952652,-0.0005271300726528,0.0002911816956532,0.0002222855058347,0.0138531382135723,0.0,0.0,[],0,,False,,,,,,,,,,
2025-02-05,2,True,OPENED,,23768.1,23686.75,0.0264177616216693,0.3845403036260115,-0.1349673449397226,0.176957163958641,0.06,23750,23550,-6.332253332352877e-05,-0.0001941636926556,-0.0004578522719599,-0.0003904859488771,-0.0008988531502941,-0.0014292992635332,9.825172797300752e-05,0.0047378826812003,0.0,0.0,[],0,,True,STRANGLE,2025-02-05T09:15:00+05:30,2025-02-18T00:00:00,13.0,1310.0000000000073,1310.0000000000073,,,3.6166105058321194e-06,HOLD
2025-02-06,3,False,,,23723.65,23628.05,0.0260267707540787,0.0171832930830678,-0.1138415228337572,0.1214231063504208,0.2656826568265683,24000,23500,4.232275758075943e-06,0.0005038924634199,0.0004742376735253,0.0005997062518228,0.0011655438805742,0.001453028031817,0.0002416371190198,0.0071423755667548,0.0,0.0,[],0,,False,STRANGLE,2025-02-05T09:15:00+05:30,2025-02-18T00:00:00,12.0,,,hard_exit,2530.0,3.6166105058321194e-06,HOLD
2025-02-07,4,False,,,23610.4,23563.15,0.0260690204316741,0.9091239397771268,-0.0683482461768335,0.0186766100807902,-0.0946930280957336,23500,23500,-0.0002100296587335,-0.0001803338509975,-0.000246086482427,1.735789632214253e-06,0.0010457669747808,0.0014707392222069,0.0003469017117825,0.0100371511799721,0.0,0.0,[],0,,False,,,,,,,,,,
2025-02-10,0,True,OPENED,,23477.85,23376.05,0.0242441279759432,0.9129054252955702,-0.045541321729053,-0.1239345729899099,0.0014402304368698,23500,23500,-3.8499462077012936e-05,-0.0003570756572758,-0.0002352282034339,-0.0001964591791037,-3.847414225092023e-05,0.0002789750821652,0.0001199540804126,0.0075987130491034,0.0,0.0,[],0,,True,STRANGLE,2025-02-10T09:15:00+05:30,2025-02-18T00:00:00,8.0,1190.0000000000146,1190.0000000000146,,,3.6166105058321194e-06,HOLD
2025-02-11,1,False,,,23347.45,23070.5,0.0244459245013909,0.7867750372762009,-0.0366441884627703,-0.1221551323734324,0.0652173913043478,23550,23350,0.0003208588611245,7.802780390742114e-05,8.236303893616181e-05,2.8347961607261637e-05,0.0002701799712613,0.0001385677320669,0.0002761139611855,0.015850489535038,0.0,0.0,[],0,,True,STRANGLE,2025-02-10T09:15:00+05:30,2025-02-18T00:00:00,7.0,1130.0,1190.0000000000146,,,3.6166105058321194e-06,HOLD
2025-02-12,2,False,,,23042.9,23057.8,0.0243675926207204,0.7437913587584428,-0.0046511975689406,-0.2802881466928618,-0.5161290322580645,23350,22850,0.0001322937789391,8.674606823455555e-05,-6.505348480789763e-06,0.0003831015393794,0.0011217294629812,0.0013439788557339,0.000197064925098,0.0140063105117565,75.0,2400.0,[],0,,True,STRANGLE,2025-02-10T09:15:00+05:30,2025-02-18T00:00:00,6.0,4855.000000000007,4855.000000000007,,,3.6166105058321194e-06,HOLD
2025-02-13,3,False,,,23097.3,23019.4,0.0225913851402544,0.6255243748828192,-0.0247365643883214,-0.1204273227581741,-0.0202117420596727,23000,23000,-5.864274621802945e-05,-0.0001476796914362,-0.000191106594046,-0.0003151384677003,-0.0005967521266683,-0.0014101623410532,0.0001700168397092,0.0100326675016462,0.0,0.0,[],0,,False,STRANGLE,2025-02-10T09:15:00+05:30,2025-02-18T00:00:00,5.0,,,target_hit,6265.000000000007,3.6166105058321194e-06,HOLD
2025-02-14,4,False,,,23113.95,22897.25,0.0210587112977228,0.3085568324025796,-0.0054201351240949,-0.1131228434682595,-0.0290697674418604,23000,23000,-0.000257606486444,-0.0008007645446769,-0.0010492424077167,-0.0010363199277352,-0.0008504948656758,4.079114571733858e-05,0.0003282909311185,0.0150932055711462,0.0,0.0,[],0,,False,,,,,,,,,,
2025-02-17,0,True,,gap_guard,22753.55,22963.5,0.0223195940853185,1.0,0.0755634247519529,-0.5826645264847512,-0.5700197238658777,23050,22850,-4.136828881162735e-05,-0.0003678399091066,-0.0001502158536506,5.412745994126775e-05,0.0007585886798117,0.0016088704642151,0.0001860948078504,0.0102515660300973,0.0,0.0,[],0,,False,,,,,,,,,,
2025-02-18,1,True,OPENED,,22956.1,22923.15,0.0205544495798502,0.7469578688290277,-0.0238137244291348,-0.1260938172428632,-0.2691622103386809,23250,22850,-0.0001286743057038,-0.0003902826169429,-0.0004207946696433,-0.0005601208122767,-0.0006883873478906,-0.0003289883700046,0.0001403038637939,0.0072468184964756,1212600.0,1563225.0,[],0,,True,STRANGLE,2025-02-18T09:15:00+05:30,2025-02-25T00:00:00,7.0,4405.000000000007,4405.000000000007,,,3.6166105058321194e-06,HOLD
2025-02-19,2,False,,,22828.55,22914.4,0.0189017699328253,0.9523453805813922,0.0276566634878933,-0.1479206049149338,-0.0669144981412639,23150,22850,-0.0002901263249283,-0.0007217319823208,-0.0005299532637923,-0.0005927605241292,-0.00043033392192,-0.0004297878914199,0.0001668432229675,0.0097943086714882,0.0,0.0,[],0,,False,STRANGLE,2025-02-18T09:15:00+05:30,2025-02-25T00:00:00,6.0,,,target_hit,8570.0,3.6166105058321194e-06,HOLD
2025-02-20,3,True,OPENED,,22860.6,22906.25,0.0169439997200423,1.0,0.0008974973846365,-0.1779881410589826,0.0632530120481927,22950,22850,0.0,-0.0003098630274489,-0.0004930719034101,-0.0002891293822029,-0.0002199410735224,-6.882797049969963e-05,0.000121669477822,0.0041624307897709,0.0,0.0,[],0,,False,STRANGLE,2025-02-20T09:15:00+05:30,2025-03-04T00:00:00,12.0,,,hard_exit,5910.0,3.6166105058321194e-06,HOLD
2025-02-21,4,False,,,22885.7,22764.35,0.0139825305758617,0.340020511728349,-0.0500205500037118,-0.0094023712076264,-0.0662154619034328,23000,23000,-0.0005795179903018,-0.0008646399564607,-0.0011999982449751,-0.0010680779733879,-0.0010649117800965,-0.0008725876274903,0.0001708300263817,0.008542943781496,-3749325.0,-3890025.0,[],0,,False,,,,,,,,,,
2025-02-24,0,True,,premium_lt_min,22665.3,22548.85,0.0123647161078829,1.0,0.1180069764071197,-0.5358138010162269,-0.2187175331421684,22850,22750,-3.9911750684629155e-05,-6.652179697641536e-06,-9.090546275325462e-05,-0.0001330892961007,-0.0003048633729953,-0.0003742007398764,0.0002098521068365,0.0062761137068558,0.0,0.0,[],0,,False,,,,,,,,,,
2025-02-25,1,True,,premium_lt_min,22560.45,22526.3,0.0089958312001755,1.0,0.0941989970221291,-0.3530942741469057,-0.1199616888817942,22850,22550,0.0,0.0001620590827455,-0.0001575687365872,-0.000466780865363,-0.0011336731524521,-0.001612072506622,0.0001290412657029,0.0044425976597898,0.0,0.0,[],0,,False,,,,,,,,,,
2025-02-27,3,True,,premium_lt_min,22584.6,22510.85,0.0033828360918501,0.0481632551203071,-0.0282391533059168,-0.056823745302258,0.0965151758471174,22700,22600,-0.0006636834207885,-0.000741314523772,-0.0011846895514374,-0.0010864089786905,-0.0013755434817903,-0.0014168600668963,0.0001950192436558,0.0037352983481042,-13302225.0,1753800.0,[],0,,False,,,,,,,,,,
2025-02-28,4,False,,,22348.45,22127.4,0.0298432329758887,0.879238345044909,-0.0056220018814883,-0.2461799660441426,-0.5,22550,22550,0.0006127381708749,0.0005742786472346,0.000766605835702,0.0002510242677366,-0.0001777102793863,-0.0005091169002436,0.0002354050911533,0.0107904575037643,-105000.0,-538500.0,[],0,,False,,,,,,,,,,
2025-03-03,0,True,OPENED,,22219.35,22143.15,0.0286146984497746,0.401265544891696,-0.032288451054803,-0.4877711561382598,-0.016338028169014,22500,22000,0.0004472908407036,0.0005603063610588,0.0007637986554431,0.0008217462391146,0.0009367869997979,0.0010579513169631,0.0001731082744723,0.0111217210582486,0.0,0.0,[],0,,True,STRANGLE,2025-03-03T09:15:00+05:30,2025-03-11T00:00:00,8.0,3144.9999999999927,3144.9999999999927,,,3.6166105058321194e-06,HOLD
2025-03-04,1,False,,,21985.55,22080.3,0.0276522534119,0.7925432608566053,-0.0087163977494991,-0.5357169938842458,-0.4679012345679012,22000,22000,0.0004553641213851,0.0003737758839799,0.000167598271473,1.9571090792938976e-05,-0.0001316583902808,-2.7835029264000416e-05,0.0002098043768682,0.0061346223882048,479625.0,724725.0,[],0,,True,STRANGLE,2025-03-03T09:15:00+05:30,2025-03-11T00:00:00,7.0,4879.999999999993,4879.999999999993,,,3.6166105058321194e-06,HOLD
2025-03-05,2,False,,,22126.9,22346.65,0.0258599261532343,0.3719305045946026,-0.0859580500089778,-0.1671631909963588,-0.5275590551181102,22250,22250,4.251377222463937e-05,0.000436497454884,0.0006470477606326,0.0004384825898791,0.0005459111953928,0.0006054332412274,0.0001705945846546,0.0118638769175803,0.0,0.0,[],0,,False,STRANGLE,2025-03-03T09:15:00+05:30,2025-03-11T00:00:00,6.0,,,target_hit,6394.999999999993,3.6166105058321194e-06,HOLD
2025-03-06,3,True,OPENED,,22451.95,22529.2,0.0245323902823585,0.2577104038943884,-0.0870314684553339,0.0373109243697479,0.0532544378698224,22750,22250,0.0001487180283985,-0.0001908269909245,-0.0006298961115005,-0.0004236967964624,-0.0003131620769133,0.0002958777239916,0.0001684723996984,0.0132646636278179,0.0,0.0,[],0,,False,STRANGLE,2025-03-06T09:15:00+05:30,2025-03-18T00:00:00,12.0,,,hard_exit,-380.0000000000073,3.6166105058321194e-06,HOLD
2025-03-07,4,False,,,22479.95,22536.95,0.024704236441807,0.8964355269510214,-0.0430223968975555,-0.078572423075138,-0.3423753665689149,22500,22500,4.88111165100058e-05,-2.6622237110918157e-05,-0.0001774548100235,-0.0004003919459459,-0.0009630503814294,-0.0011279077899824,0.0001936117502696,0.0067719840919133,0.0,0.0,[],0,,False,,,,,,,,,,
2025-03-10,0,True,OPENED,,22560.9,22441.1,0.0234565110434424,0.61526938500766,-0.0909319984886995,0.021841869970622,0.3586497890295358,22550,22550,-5.569826689277857e-05,-0.0006034384860152,-0.0003964365256124,-0.0005509457401147,-0.0009862442911981,-0.0020131906746754,0.0001404258029451,0.010502895297402,-975.0,1575.0,[],0,,True,STRANGLE,2025-03-10T09:15:00+05:30,2025-03-18T00:00:00,8.0,1640.0000000000146,1640.0000000000146,,,3.6166105058321194e-06,HOLD
2025-03-11,1,False,,,22344.4,22520.5,0.0233414188790032,0.5655650304070133,-0.089881595147105,-0.2708739969637823,-0.6666666666666666,22550,22550,0.0003531363617181,0.0005331319279382,0.0010579329412758,0.0007980729265255,0.0009868491391212,0.0012602420561333,0.000176522408569,0.0089429630780844,0.0,0.0,[],0,,True,STRANGLE,2025-03-10T09:15:00+05:30,2025-03-18T00:00:00,7.0,2885.0000000000073,2885.0000000000073,,,3.6166105058321194e-06,HOLD
2025-03-12,2,False,,,22545.9,22468.5,0.0216624752172235,0.8683072970884345,-0.0814021732993071,0.0484058645566674,0.3873873873873873,22550,22550,-8.45556821419402e-05,0.00042522023514,0.0002893776155283,0.0001201924840372,0.0001899736936197,0.0007058803956536,0.000225061091377,0.0101938176855314,0.0,0.0,[],0,,False,STRANGLE,2025-03-10T09:15:00+05:30,2025-03-18T00:00:00,6.0,,,target_hit,6290.000000000007,3.6166105058321194e-06,HOLD
2025-03-13,3,True,OPENED,,22503.65,22383.3,0.0197812354884652,0.6742844471935143,-0.1162713420706737,-0.0673360080637192,0.0196078431372549,22500,22500,-0.0006116890654999,-0.0006228443224056,-0.000874886733414,-0.0006513112110512,-0.000731828364934,-0.0010969217488867,0.0003582688540439,0.0077807728457677,0.0,0.0,[],0,,False,STRANGLE,2025-03-13T09:15:00+05:30,2025-03-25T00:00:00,12.0,,,hard_exit,2365.0,3.6166105058321134e-06,HOLD
2025-03-17,0,True,OPENED,,22480.3,22515.25,0.018106964764705,0.9464087798734204,0.0536789401900699,-0.0366775069075971,0.1052010723860589,22500,22500,2.664931500140355e-05,0.0002110126385463,9.994225558562776e-05,0.0001226749901779,0.0002324275332171,0.0004391218896615,0.0001376395298943,0.0057606697526078,0.0,0.0,[],0,,True,STRANGLE,2025-03-17T09:15:00+05:30,2025-03-25T00:00:00,8.0,2144.9999999999927,2144.9999999999927,,,3.6166105058321194e-06,HOLD
2025-03-18,1,False,,,22613.25,22848.75,0.016906017489746,0.6879868900608455,0.0299092607407117,0.0098101265822784,-0.1305314204889876,22500,22500,0.0,6.784201127496559e-05,-4.376415496887276e-05,0.0002305620393569,0.000969878037414,0.0017481936871633,0.0001737399013181,0.0108221983041503,0.0,0.0,[],0,,True,STRANGLE,2025-03-17T09:15:00+05:30,2025-03-25T00:00:00,7.0,5494.999999999993,5494.999999999993,,,3.6166105058321194e-06,HOLD
2025-03-19,2,False,,,22841.45,22911.8,0.0152485941128956,0.7479264882757721,0.0533414237730268,0.2255012853470437,-0.1303896103896104,22850,22650,-4.364372752352352e-05,0.0001375026463801,0.0003340006068768,0.0001725644286183,-7.612086808965135e-05,-0.0001726210851923,0.0001399858894539,0.0054605856886877,0.0,0.0,[],0,,False,STRANGLE,2025-03-17T09:15:00+05:30,2025-03-25T00:00:00,6.0,,,target_hit,6954.999999999993,3.6166105058321194e-06,HOLD
2025-03-20,3,True,,premium_lt_min,23007.85,23165.7,0.0138431013762694,0.8838523957390774,-0.0452654715686408,0.2419152179286479,0.1140987935898205,23000,22700,-0.00029129418771,-0.000716063548483,-0.0007634773156655,-0.0007778667883601,-0.0010345757471664,-0.0007914673322531,0.0001335928612536,0.0102612261777577,0.0,0.0,[],0,,False,,,,,,,,,,
2025-03-21,4,False,,,23156.2,23355.65,0.0118434803637902,0.7717584978401087,-0.0219896438126138,-0.1429392704086965,-0.3048862565621214,23250,23150,-0.0002461325091818,-0.0001862157534245,-0.0001883557612247,8.964105558221853e-06,0.000142888798781,0.0001883580615668,0.0001997455654267,0.0104272613054589,0.0,0.0,[],0,,False,,,,,,,,,,
2025-03-24,0,True,,premium_lt_min,23489.0,23674.15,0.0105347183788156,0.0,-0.0867046414814853,0.4721362929876714,0.4279884982043358,23600,23200,-0.0001309273669872,0.0001351868006986,1.0560152742034036e-05,0.0003183641129685,0.0003848240063012,0.0004506637322451,0.0001671264831775,0.0111625552379846,-3652650.0,-648825.0,[],0,,False,,,,,,,,,,
2025-03-25,1,True,,premium_lt_min,23762.75,23605.95,0.0116358586443067,0.4730672397707758,-0.0038347957078961,0.5115015661707126,0.2545239035954168,24050,23650,-0.0002287035684108,-0.0008592137982117,-0.0019026719856919,-0.0018632671433852,-0.0027491503116903,-0.0033229142845328,0.0003943594278074,0.0108817484543685,0.0,0.0,[],0,,False,,,,,,,,,,
2025-03-26,2,True,,premium_lt_min,23685.85,23464.3,0.0088512761838819,0.2931856887806754,-0.0056441120511164,0.1255326656352631,-0.1555789898808589,24000,23500,-0.0003344388988653,-0.0005409549772117,-0.0006750382770127,-0.0007491903375243,-0.0013043218921549,-0.0021102519100559,0.0002286969914605,0.0113102337911936,0.0,0.0,[],0,,False,,,,,,,,,,
2025-03-27,3,True,,premium_lt_min,23452.7,23601.05,0.0058287531925961,0.0641383995541057,0.0389939668821459,-0.3809003018504746,-0.2212306546827634,23750,23450,5.296655056397093e-05,0.0004111676525506,0.0006826387166392,0.0003171392103392,0.0002138993886574,0.0001302472107166,0.0001834068776562,0.0075930931852677,0.0,0.0,[],0,,False,,,,,,,,,,
2025-03-28,4,False,,,23590.95,23495.15,0.02940534399844,1.0,-0.0011107610866471,0.1388888888888889,-0.925925925925926,23500,23500,0.0001340882002385,4.6820365156463595e-05,-0.0002319089725367,-0.0008901694569921,-0.0014154144651108,-0.001512677044953,0.0005277832199186,0.0071850537345569,0.0,0.0,[],0,,False,,,,,,,,,,
2025-04-01,1,True,OPENED,,23420.45,23179.7,0.0284836542423394,0.1380908552769771,-0.0846325908959746,-0.5225409836065574,-0.2142857142857142,23500,23500,1.5099646884175756e-05,0.0004272803390621,0.0008657298361589,0.0004270375554119,-8.536490344963069e-05,-0.0015500583936585,0.0003055023278043,0.0169292124476005,0.0,0.0,[],0,,True,STRANGLE,2025-04-01T09:16:00+05:30,2025-04-08T00:00:00,7.0,-2770.0,0.0,,,0.423388980787186,HOLD
2025-04-02,2,False,,,23204.8,23330.8,0.0301209232572571,0.7182509599834592,-0.0341207114530206,-0.1396140749148694,-0.25,23500,23500,-0.0003727586280768,-0.000368475624909,0.0005317689035266,0.0005887990427833,0.0011619712376601,0.0017516785920203,0.0003665017323204,0.0072904842474995,75.0,0.0,[],0,,True,STRANGLE,2025-04-01T09:16:00+05:30,2025-04-08T00:00:00,6.0,-1830.0,0.0,,,0.423388980787186,HOLD
2025-04-03,3,False,,,23192.2,23249.7,0.0292080958253205,0.6668867344418805,-0.0574566782486615,-0.1819012797074954,-0.1666666666666666,23500,23500,-0.0001526668315181,-0.0001118168955328,2.7958131622707327e-05,-0.0002465323182017,-0.0005436369317948,-0.0004394326515728,0.0003250929271561,0.0047611588991188,0.0,0.0,[],0,,False,STRANGLE,2025-04-01T09:16:00+05:30,2025-04-08T00:00:00,5.0,,,hard_exit,840.0,0.423388980787186,HOLD
2025-04-04,4,False,,,23124.2,22912.05,0.0291383053251571,0.431116456044661,-0.1074053328839143,-0.7379576107899807,-0.9294117647058824,23300,23000,-0.0001178280365267,0.0003405481515439,0.0001746111083222,0.0002973026400956,0.0004072610577937,-0.0001672095597251,0.0002045309873408,0.0117941502570851,0.0,0.0,[],0,,False,,,,,,,,,,
2025-04-07,0,True,,gap_guard,21971.2,22223.05,0.043795969268861,0.3009821036828725,0.0387954177201289,-0.9349057846883648,-0.3796296296296296,22000,22000,0.0009300796310307,0.0022323894910829,0.0017309265640881,0.004061277022884,0.0067519650068459,0.0084094842790025,0.0012343774622629,0.0182760692164215,450.0,-1425.0,[],0,,False,,,,,,,,,,
2025-04-08,1,True,,gap_guard,22510.85,22552.25,0.0400273645819682,0.4189185662819082,-0.043588973277403,-0.3618599343888176,-0.1601423487544484,22500,22500,0.0006344853901973,0.0013120096613639,0.0012164342936802,-1.6930613082789616e-05,-0.0006155906865498,0.0001160298237991,0.000955904032503,0.0175406504960925,0.0,0.0,[],0,,False,,,,,,,,,,
2025-04-09,2,True,,gap_guard,22409.7,22420.4,0.0413035426623292,0.4287100561920201,-0.0075618906924621,-0.5210355987055016,-0.696969696969697,22500,22500,0.0004417572120212,0.0007454125880992,0.0007923169803571,0.0007397612390994,0.0007814259212344,0.0007204528220538,0.000163152296668,0.0036949680281699,-225.0,0.0,[],0,,False,,,,,,,,,,
2025-04-11,4,False,,,22715.95,22844.5,0.0377091867168223,0.9860763001466522,0.0256089470877578,-0.0294310006540222,0.1428571428571428,23000,22500,-0.0003456967320719,0.000558432884032,0.0005628152148442,0.00061928172103,0.0009421462954903,0.0008068618944776,0.000269129826127,0.0090388973592198,0.0,0.0,[],0,,False,,,,,,,,,,
2025-04-15,1,True,,gap_guard,23257.05,23344.1,0.027497038532402,0.930972142259088,-0.0058126808020334,0.4881889763779528,-0.902439024390244,23350,23350,-0.0003639851665339,-0.0004303303695489,3.2129064594377255e-05,0.0003016305649579,0.0006491181722678,0.0007716826889828,0.0001697248256649,0.0041577192918604,0.0,0.0,[],0,,False,,,,,,,,,,
2025-04-16,2,True,OPENED,,23292.35,23433.3,0.0227993311108582,0.3193627544253558,-0.1051604583694604,-0.0917753828701077,-0.5843828715365239,23500,23000,-0.0005672464237884,-0.0006439671789973,-0.0007270680394961,-0.0002826196995826,0.0001499630268479,0.0009580559186692,0.0001857928869879,0.0074817646644931,0.0,0.0,[],0,,True,STRANGLE,2025-04-16T09:15:00+05:30,2025-04-29T00:00:00,13.0,-695.0000000000073,0.0,,,3.6166105058321194e-06,HOLD
2025-04-17,3,False,,,23377.45,23837.75,0.0220960797691792,0.6821268072733765,-0.0571772819746594,0.1409535706849885,0.2104208416833667,23500,23300,-0.0001782568576461,-0.0008948367708756,-0.0005827689069729,-0.0004893753047255,-0.0004982529457929,0.0001357042429558,0.0001827064867954,0.0237272797732639,0.0,0.0,[],0,,False,STRANGLE,2025-04-16T09:15:00+05:30,2025-04-29T00:00:00,12.0,,,hard_exit,1104.9999999999927,3.6166105058321194e-06,HOLD
2025-04-21,0,True,,gap_guard,23983.6,24121.2,0.0198281325572474,0.1240386864077457,-0.1382385806813462,0.5300780266800906,0.4571428571428571,24100,23800,-6.425469732929123e-05,-0.0003419058453466,-0.0001865230853405,-0.0002220254183026,-0.0003989904763009,-0.0006297153501737,0.000195086846373,0.0115716385299596,0.0,0.0,[],0,,False,,,,,,,,,,
2025-04-22,1,True,OPENED,,24139.85,24134.05,0.0180013546065944,0.4542695461915871,-0.0736597848581363,0.1855345911949685,0.1749298409728718,24150,23850,-0.0011361049603708,-0.001293176579641,-0.001328304260298,-0.0011641290432194,-0.0013534827956313,-0.0015588811681506,0.0002856920551349,0.00627034251746,0.0,0.0,[],0,,True,STRANGLE,2025-04-22T09:15:00+05:30,2025-04-29T00:00:00,7.0,3229.9999999999927,3229.9999999999927,,,3.6166105058321194e-06,HOLD
2025-04-23,2,False,,,24291.8,24300.85,0.0160156925382227,0.0082065994948808,-0.077742127853731,0.428863386260022,0.345372460496614,24500,24000,-0.0007278394476644,-0.0010420863102335,-0.0010092331472454,-0.0008935225255231,-0.0007244526775418,-0.0001928464308146,0.0002308439149304,0.0092302258581851,0.0,0.0,[],0,,True,STRANGLE,2025-04-22T09:15:00+05:30,2025-04-29T00:00:00,6.0,3609.9999999999854,3609.9999999999854,,,3.6166105058321194e-06,HOLD
2025-04-24,3,False,,,24279.15,24245.05,0.0155256670847208,0.2355302302400025,-0.0227088184903947,0.0024396507447354,-0.0693416927899686,24500,24000,6.187212681307841e-05,-0.0001793858817126,-0.0001752627910909,-0.0001189310407006,-2.4038031545709972e-05,-6.72622359960764e-05,9.552640082021096e-05,0.0051015692870742,0.0,0.0,[],0,,False,STRANGLE,2025-04-22T09:15:00+05:30,2025-04-29T00:00:00,5.0,,,hard_exit,4579.999999999993,3.6166105058321194e-06,HOLD
2025-04-25,4,False,,,24342.3,23991.65,0.0148383677795442,0.3244720294557628,-0.0224198940243067,0.3577221541513507,0.1932481347418187,24250,24250,-0.0002208614011364,-0.000152113122153,-0.0004166380228025,-0.001281957039782,-0.0022861073309742,-0.0026514909940906,0.0002932237669315,0.0207981377743201,0.0,0.0,[],0,,False,,,,,,,,,,
2025-04-28,0,True,,premium_lt_min,24112.9,24312.9,0.0120931119857006,1.0,-0.0131780016427745,0.1748358298639426,0.1424666520883446,24300,24000,-0.0002672763308305,-0.0005035940168919,-0.0003926413663096,-0.000442016071359,-0.0002484976121742,-0.0001926877793256,0.0001422184446865,0.0107635951475527,0.0,0.0,[],0,,False,,,,,,,,,,
2025-04-29,1,True,,premium_lt_min,24419.55,24325.45,0.0071909597023696,0.7443735463844113,-0.0253226522470994,0.4658176334865468,0.4434206334034283,24500,24200,0.0001233428375841,-0.0003513602367057,-0.0003143865763095,-0.0002307496065623,-0.0004701801547926,-0.0007232214489907,0.000373089510375,0.0063548665437132,647925.0,-7426800.0,[],0,,False,,,,,,,,,,
2025-04-30,2,True,,premium_lt_min,24277.6,24246.25,0.0038224536197976,0.022720000746764,-0.1585712270494005,-0.1476282460930691,-0.0042874292574172,24500,24300,0.000115495113113,-0.0013509589543247,-0.0012028613269785,-0.0022874541384056,-0.0033738319250727,-0.0037282527481504,0.000571935213826,0.0061634513687903,0.0,0.0,[],0,,False,,,,,,,,,,
2025-05-02,4,False,,,24431.25,24313.65,0.0349941161422358,0.3939192829745825,-0.1027136061882149,-0.178337357709555,0.0909090909090909,24350,24350,-2.6733239287035637e-05,-0.0004768707413078,-0.0008013759007773,-0.0008037227007773,-0.0011758899056887,-0.0013548545628471,0.0004375373383959,0.0138649343464748,0.0,0.0,[],0,,False,,,,,,,,,,
2025-05-05,0,True,,gap_guard,24450.65,24459.5,0.0337761981787805,0.3598981240636971,-0.1061848944826711,-0.104129263913824,-0.0086206896551724,24350,24350,-0.0002329839935909,-0.0004842397334025,-0.0005700054548909,-0.0002866343001859,-0.0003471868247451,-0.0003901559571767,0.0001813304939909,0.004685464254475,0.0,0.0,[],0,,False,,,,,,,,,,
2025-05-06,1,True,OPENED,,24456.95,24335.9,0.0330642210087521,1.0,-0.0726553658554289,-0.1190123456790123,0.1304347826086956,24550,24250,-0.0007883359132172,-0.0012640201586591,-0.0013234488461372,-0.0013282697757307,-0.0016198637381589,-0.0017920109182706,0.0002475511038361,0.0059351665768017,0.0,0.0,[],0,,True,STRANGLE,2025-05-06T09:15:00+05:30,2025-05-13T00:00:00,7.0,885.0000000000146,885.0000000000146,,,3.6166105058321194e-06,HOLD
2025-05-07,2,False,,,24344.05,24409.3,0.0331990773926277,0.6743429077247981,-0.0853611619526651,-0.1858576206402293,-0.515625,24450,24450,-0.0002866937250934,-0.0002416527409155,-0.0001228888715933,-0.0001191889754723,7.02871950124603e-06,0.000306730718803,0.0001914127736273,0.0066180064584871,0.0,0.0,[],0,,False,STRANGLE,2025-05-06T09:15:00+05:30,2025-05-13T00:00:00,6.0,,,ml_exit,2765.0000000000146,0.9993240572491429,EXIT
2025-05-08,3,True,OPENED,,24437.25,24154.1,0.0307235879650942,0.0917026187221941,-0.0960879229849313,-0.15807962529274,-0.1111111111111111,24450,24450,-0.0007053863800441,-0.0024057970415923,-0.0024634763305972,-0.0035008538676965,-0.0049988191841124,-0.0061580228392325,0.0003828599092004,0.0115868193024993,0.0,0.0,[],0,,False,STRANGLE,2025-05-08T09:15:00+05:30,2025-05-20T00:00:00,12.0,,,weekly_stop,-21240.0,3.6166105058321134e-06,HOLD
