date,weekday,entry_attempted,entry_outcome,entry_block_reason,spot_open,spot_close,combined_premium_pct,iv_rank,iv_skew,oi_skew,volume_skew,call_oi_max_strike,put_oi_max_strike,events,event_count,event_tags,has_position,structure,entry_date,target_expiry,target_days_remaining,current_pnl,best_pnl,close_reason,close_pnl,ml_exit_prob,ml_exit_decision
2024-12-06,4,False,,,24693.55,24669.0,0.0270171765501517,0.6846556329753672,-0.0736544868681442,0.2367887391148753,-0.1035981646945182,25000,24500,[],0,,False,,,,,,,,,,
2024-12-09,0,True,OPENED,,24649.9,24626.6,0.0249838741739317,0.8268726831138947,-0.0487642733815768,-0.2472120472120472,-0.1785714285714285,24750,24650,[],0,,True,STRANGLE,2024-12-09T09:15:00+05:30,2024-12-17T00:00:00,8.0,1950.0,1950.0,,,2.2640803503981094e-06,HOLD
2024-12-10,1,False,,,24630.9,24620.5,0.0243840054565606,0.8269752721991189,-0.0442183024727974,-0.3813913541368451,-0.0434782608695652,24750,24650,[],0,,True,STRANGLE,2024-12-09T09:15:00+05:30,2024-12-17T00:00:00,7.0,3980.0000000000073,3980.0000000000073,,,2.2640803503981094e-06,HOLD
2024-12-11,2,False,,,24615.05,24629.5,0.0230367194054044,0.7270116357695351,-0.0577512814301723,-0.2043346288048566,-0.1244358478401031,24500,24500,[],0,,False,STRANGLE,2024-12-09T09:15:00+05:30,2024-12-17T00:00:00,6.0,,,target_hit,10675.0,2.2640803503981094e-06,HOLD
2024-12-12,3,True,OPENED,,24626.15,24539.5,0.0200680983426154,0.4303244845311335,-0.0026030173035663,-0.1711851278079008,-0.1596638655462184,24750,24650,[],0,,False,STRANGLE,2024-12-12T09:15:00+05:30,2024-12-24T00:00:00,12.0,,,hard_exit,-764.9999999999927,2.2640803503981094e-06,HOLD
2024-12-13,4,False,,,24517.05,24781.3,0.0204837041976909,0.5396705719251044,-0.082417197501542,-0.2773374971766392,-0.3943086795877358,24500,24500,[],0,,False,,,,,,,,,,
2024-12-16,0,True,,iv_rank_band,24737.1,24648.25,0.0182519373734188,0.0,-0.0229921930965147,0.1235439855045668,-0.0109324758842443,24750,24650,[],0,,False,,,,,,,,,,
2024-12-17,1,True,OPENED,,24579.05,24319.35,0.0196773268291492,0.2309612476402973,0.0215354286615579,-0.1486205386468141,-0.2095704814067454,24500,24500,[],0,,True,STRANGLE,2024-12-17T09:15:00+05:30,2024-12-24T00:00:00,7.0,1360.0,1360.0,,,2.2640803503981094e-06,HOLD
2024-12-18,2,False,,,24311.7,24214.7,0.0192849533352254,0.704654930128045,-0.0003928984012779,-0.2084960037900388,-0.2358119064164929,24500,24000,[],0,,False,STRANGLE,2024-12-17T09:15:00+05:30,2024-12-24T00:00:00,6.0,,,target_hit,6990.0,2.2640803503981094e-06,HOLD
2024-12-19,3,True,OPENED,,23954.65,23961.95,0.0187061802197068,0.7317124889043506,-0.0266619519137449,-0.7388609599889815,-0.431697310439143,24250,24250,[],0,,False,IRON_CONDOR,2024-12-19T09:15:00+05:30,2024-12-31T00:00:00,12.0,,,weekly_stop,-10994.999999999996,2.2640803503981094e-06,HOLD
2024-12-20,4,False,,,23927.45,23631.35,0.0176429163993655,0.742278574128753,-0.0413727369667928,-0.1176494307719189,-0.1485915134226478,23950,23950,[],0,,False,,,,,,,,,,
2024-12-23,0,True,,premium_lt_min,23758.95,23747.2,0.0137190406141685,1.0,0.0178751100650707,0.2570114061152113,0.1293839572548562,23750,23750,[],0,,False,,,,,,,,,,
2024-12-24,1,True,,premium_lt_min,23761.15,23730.35,0.006981985299533,0.1773767174604297,-0.0774846354577982,-0.0443233220913319,-0.1017488501444004,23950,23750,[],0,,False,,,,,,,,,,
2024-12-27,4,False,,,23819.5,23832.45,0.034740443754067,0.8361788463636417,-0.0907009643578812,-0.1248610489540775,-0.0433212996389891,24000,24000,[],0,,False,,,,,,,,,,
2024-12-30,0,True,OPENED,,23782.65,23658.65,0.0318782810157825,0.3684869013200561,-0.0663785649977306,-0.166680994956442,-0.3864975079293158,24000,24000,[],0,,True,STRANGLE,2024-12-30T09:15:00+05:30,2025-01-07T00:00:00,8.0,-1355.0,0.0,,,2.2640803503981094e-06,HOLD
2024-12-31,1,False,,,23551.35,23668.8,0.0326456869776042,0.3272430763013947,-0.0759595706218378,-0.4290056448111159,-0.6847290640394089,23750,23850,[],0,,True,STRANGLE,2024-12-30T09:15:00+05:30,2025-01-07T00:00:00,7.0,-1275.0,0.0,,,2.2640803503981094e-06,HOLD
2025-01-01,2,False,,,23649.55,23758.7,0.0324847618665048,0.241403959675329,-0.0889197967007765,-0.3215458449103309,-0.3074204946996466,23750,23650,[],0,,True,STRANGLE,2024-12-30T09:15:00+05:30,2025-01-07T00:00:00,6.0,-1985.0,0.0,,,2.2640803503981094e-06,HOLD
2025-01-02,3,False,,,23787.6,24167.95,0.0317371235433587,0.8091001344123359,-0.086765749788707,-0.0667635182771807,-0.4304470146920913,24000,24000,[],0,,False,STRANGLE,2024-12-30T09:15:00+05:30,2025-01-07T00:00:00,5.0,,,hard_exit,3360.0,2.2640803503981094e-06,HOLD
2025-01-03,4,False,,,24152.65,23990.15,0.0297027448333826,0.5230042698704416,-0.1481583167971007,0.0746930927377606,-0.5276381909547738,24450,23850,[],0,,False,,,,,,,,,,
2025-01-06,0,True,OPENED,,24039.65,23629.6,0.0285341092736375,0.3143949655474357,-0.1202264068341592,-0.1201173176909745,0.1938775510204081,24150,23750,[],0,,False,STRANGLE,2025-01-06T09:15:00+05:30,2025-01-14T00:00:00,8.0,,,weekly_stop,-7075.0,2.2640803503981094e-06,HOLD
2025-01-07,1,True,OPENED,,23755.6,23694.6,0.030645405714863,0.4126069755997349,-0.103916425018877,0.0214451169394007,-0.0526315789473684,23750,23550,[],0,,True,STRANGLE,2025-01-07T09:15:00+05:30,2025-01-14T00:00:00,7.0,3980.0,3980.0,,,2.2640803503981094e-06,HOLD
2025-01-08,2,False,,,23702.75,23675.2,0.0288827245783717,0.0902544184686244,-0.1173962890632417,-0.1871901989220546,-0.4007617435463394,24000,24000,[],0,,False,STRANGLE,2025-01-07T09:15:00+05:30,2025-01-14T00:00:00,6.0,,,target_hit,7429.999999999993,2.2640803503981094e-06,HOLD
2025-01-09,3,True,OPENED,,23643.7,23557.2,0.0272609616938127,0.0814023967470797,-0.0923196271198046,-0.1278092297135014,-0.6807511737089202,23750,23550,[],0,,False,STRANGLE,2025-01-09T09:15:00+05:30,2025-01-21T00:00:00,12.0,,,hard_exit,-895.0000000000073,4.508634925336131e-05,HOLD
2025-01-10,4,False,,,23572.05,23437.35,0.0273162495412999,0.0,-0.1168986424811044,-0.2766139899546735,-0.4929577464788732,23750,23250,[],0,,False,,,,,,,,,,
2025-01-13,0,True,OPENED,,23217.65,23088.7,0.0278064317448148,0.891548605447508,-0.0352703195209958,-0.769167603077189,-0.1516723549488054,23500,23000,[],0,,True,STRANGLE,2025-01-13T09:15:00+05:30,2025-01-21T00:00:00,8.0,1925.0000000000073,1925.0000000000073,,,9.26859290389221e-06,HOLD
2025-01-14,1,False,,,23203.75,23206.85,0.0255562139740343,0.3893742009974466,-0.07436936213593,-0.2813011592775478,0.0077332875064444,23500,23000,[],0,,False,STRANGLE,2025-01-13T09:15:00+05:30,2025-01-21T00:00:00,7.0,,,target_hit,8139.999999999993,2.2640803503981094e-06,HOLD
2025-01-15,2,True,OPENED,,23240.9,23228.1,0.0236286030231187,0.807586525627228,-0.0813893361651726,-0.304329389814697,-0.0866141732283464,23250,23250,[],0,,False,STRANGLE,2025-01-15T09:15:00+05:30,2025-01-28T00:00:00,13.0,,,ml_exit,3615.0,0.9993278197326885,EXIT
2025-01-16,3,True,OPENED,,23334.0,23350.8,0.0213872460786834,0.1392555082399172,-0.0744256465292285,-0.3573481509867791,-0.0091047040971168,23250,23250,[],0,,False,STRANGLE,2025-01-16T09:15:00+05:30,2025-01-28T00:00:00,12.0,,,hard_exit,-2274.9999999999927,0.0006843991806238895,HOLD
2025-01-17,4,False,,,23200.3,23203.1,0.0225859148373081,0.6624602573548831,0.0055652667066438,-0.1648072646404744,-0.2415764139590854,23500,23000,[],0,,False,,,,,,,,,,
2025-01-20,0,True,OPENED,,23242.7,23337.05,0.0210840392897554,0.5671790648689622,-0.0043564522057413,-0.0744266551276503,0.3250239693192713,23250,23250,[],0,,True,STRANGLE,2025-01-20T09:15:00+05:30,2025-01-28T00:00:00,8.0,2329.9999999999927,2329.9999999999927,,,0.0006843991806238901,HOLD
2025-01-21,1,False,,,23391.05,23053.05,0.0194711225019826,0.1822313258973498,-0.0519908449624219,-0.0277822257806245,0.0788111784710927,23500,23500,[],0,,True,STRANGLE,2025-01-20T09:15:00+05:30,2025-01-28T00:00:00,7.0,2084.9999999999927,2329.9999999999927,,,0.00023668459457402662,HOLD
2025-01-22,2,False,,,23100.05,23161.75,0.0195605637217235,0.4768728189785702,-0.0598703682797111,-0.1480832253639204,-0.1197722793956645,23200,23000,[],0,,False,STRANGLE,2025-01-20T09:15:00+05:30,2025-01-28T00:00:00,6.0,,,target_hit,9964.999999999993,0.0006843991806238901,HOLD
2025-01-23,3,True,OPENED,,23099.6,23216.3,0.0165479055914388,0.3318402745266376,-0.0046302060729181,-0.0086377142171133,-0.1352868166855539,23200,23000,[],0,,False,STRANGLE,2025-01-23T09:15:00+05:30,2025-02-04T00:00:00,12.0,,,ml_exit,220.0,0.9999662253171402,EXIT
2025-01-24,4,False,,,23236.3,23090.35,0.0162224622680891,1.0,0.0151848571613615,0.0734095499134449,-0.0177052837027742,23250,23250,[],0,,False,,,,,,,,,,
2025-01-27,0,True,,premium_lt_min,22943.05,22816.85,0.0151244058658286,0.9455051400092448,0.0304590754927507,-0.3689193316172942,-0.1930724551659812,23250,23250,[],0,,False,,,,,,,,,,
2025-01-28,1,True,,premium_lt_min,22936.15,22976.3,0.0121860033179064,0.0522532281744085,-0.0259695988267931,0.3138531415594247,0.0909228901032179,23250,22850,[],0,,False,,,,,,,,,,
2025-01-29,2,True,,premium_lt_min,23037.5,23176.2,0.0114791101465002,0.0,-0.0911825414447249,0.0329243706296326,0.2441132194695857,23250,22950,[],0,,False,,,,,,,,,,
2025-01-30,3,True,,premium_lt_min,23145.7,23297.95,0.0125725296707379,0.9513646641094669,-0.0565389447993299,0.0476298053390564,-0.0420271716457165,23150,23050,[],0,,False,,,,,,,,,,
2025-01-31,4,False,,,23285.7,23533.85,0.0392622940259472,0.9165260702455348,-0.0360591584933341,-0.1275857797596928,0.1776223776223776,23500,23000,[],0,,False,,,,,,,,,,
2025-02-01,5,False,,,23522.2,23495.3,0.0338595029376503,0.9525784406010932,-0.0977161767910758,-0.0698180931140228,-0.03125,23500,23500,[],0,,False,,,,,,,,,,
2025-02-03,0,True,OPENED,,23271.85,23359.7,0.0305497843961696,1.0,-0.0735708092797575,-0.0798806761683791,-0.7391304347826086,23250,23250,[],0,,True,STRANGLE,2025-02-03T09:15:00+05:30,2025-02-11T00:00:00,8.0,5150.0,5150.0,,,0.0006843991806238901,HOLD
2025-02-04,1,False,,,23495.7,23707.7,0.0271624169528892,0.2556306457530767,-0.1571740439015189,-0.0097355241191459,-0.0200210748155953,23500,23500,[],0,,False,STRANGLE,2025-02-03T09:15:00+05:30,2025-02-11T00:00:00,7.0,,,target_hit,7640.000000000007,2.2640803503981094e-06,HOLD
2025-02-05,2,True,OPENED,,23768.1,23686.75,0.0264177616216693,0.3845403036260115,-0.1349673449397226,0.176957163958641,0.06,23750,23550,[],0,,True,STRANGLE,2025-02-05T09:15:00+05:30,2025-02-18T00:00:00,13.0,1310.0000000000073,1310.0000000000073,,,2.2640803503981094e-06,HOLD
2025-02-06,3,False,,,23723.65,23628.05,0.0260267707540787,0.0171832930830678,-0.1138415228337572,0.1214231063504208,0.2656826568265683,24000,23500,[],0,,False,STRANGLE,2025-02-05T09:15:00+05:30,2025-02-18T00:00:00,12.0,,,hard_exit,2530.0,2.2640803503981094e-06,HOLD
2025-02-07,4,False,,,23610.4,23563.15,0.0260690204316741,0.9091239397771268,-0.0683482461768335,0.0186766100807902,-0.0946930280957336,23500,23500,[],0,,False,,,,,,,,,,
2025-02-10,0,True,OPENED,,23477.85,23376.05,0.0242441279759432,0.9129054252955702,-0.045541321729053,-0.1239345729899099,0.0014402304368698,23500,23500,[],0,,True,STRANGLE,2025-02-10T09:15:00+05:30,2025-02-18T00:00:00,8.0,1190.0000000000146,1190.0000000000146,,,2.2640803503981094e-06,HOLD
2025-02-11,1,False,,,23347.45,23070.5,0.0244459245013909,0.7867750372762009,-0.0366441884627703,-0.1221551323734324,0.0652173913043478,23550,23350,[],0,,True,STRANGLE,2025-02-10T09:15:00+05:30,2025-02-18T00:00:00,7.0,1130.0,1190.0000000000146,,,3.1002893368575526e-05,HOLD
2025-02-12,2,False,,,23042.9,23057.8,0.0243675926207204,0.7437913587584428,-0.0046511975689406,-0.2802881466928618,-0.5161290322580645,23350,22850,[],0,,True,STRANGLE,2025-02-10T09:15:00+05:30,2025-02-18T00:00:00,6.0,4855.000000000007,4855.000000000007,,,3.1002893368575526e-05,HOLD
2025-02-13,3,False,,,23097.3,23019.4,0.0225913851402544,0.6255243748828192,-0.0247365643883214,-0.1204273227581741,-0.0202117420596727,23000,23000,[],0,,False,STRANGLE,2025-02-10T09:15:00+05:30,2025-02-18T00:00:00,5.0,,,target_hit,6265.000000000007,9.26859290389221e-06,HOLD
2025-02-14,4,False,,,23113.95,22897.25,0.0210587112977228,0.3085568324025796,-0.0054201351240949,-0.1131228434682595,-0.0290697674418604,23000,23000,[],0,,False,,,,,,,,,,
2025-02-17,0,True,OPENED,,22753.55,22963.5,0.0223195940853185,1.0,0.0755634247519529,-0.5826645264847512,-0.5700197238658777,23050,22850,[],0,,True,STRANGLE,2025-02-17T09:15:00+05:30,2025-02-25T00:00:00,8.0,3865.0,3865.0,,,7.573338841305025e-06,HOLD
2025-02-18,1,False,,,22956.1,22923.15,0.0205544495798502,0.7469578688290277,-0.0238137244291348,-0.1260938172428632,-0.2691622103386809,23250,22850,[],0,,False,STRANGLE,2025-02-17T09:15:00+05:30,2025-02-25T00:00:00,7.0,,,target_hit,8005.000000000007,2.264080350398105e-06,HOLD
2025-02-19,2,True,OPENED,,22828.55,22914.4,0.0189017699328253,0.9523453805813922,0.0276566634878933,-0.1479206049149338,-0.0669144981412639,23150,22850,[],0,,True,STRANGLE,2025-02-19T09:15:00+05:30,2025-03-04T00:00:00,13.0,4535.0,4535.0,,,0.010530628005722605,HOLD
2025-02-20,3,False,,,22860.6,22906.25,0.0169439997200423,1.0,0.0008974973846365,-0.1779881410589826,0.0632530120481927,22950,22850,[],0,,False,STRANGLE,2025-02-19T09:15:00+05:30,2025-03-04T00:00:00,12.0,,,target_hit,10325.0,0.010530628005722605,HOLD
2025-02-21,4,False,,,22885.7,22764.35,0.0139825305758617,0.340020511728349,-0.0500205500037118,-0.0094023712076264,-0.0662154619034328,23000,23000,[],0,,False,,,,,,,,,,
2025-02-24,0,True,,premium_lt_min,22665.3,22548.85,0.0123647161078829,1.0,0.1180069764071197,-0.5358138010162269,-0.2187175331421684,22850,22750,[],0,,False,,,,,,,,,,
2025-02-25,1,True,,premium_lt_min,22560.45,22526.3,0.0089958312001755,1.0,0.0941989970221291,-0.3530942741469057,-0.1199616888817942,22850,22550,[],0,,False,,,,,,,,,,
2025-02-27,3,True,,premium_lt_min,22584.6,22510.85,0.0033828360918501,0.0481632551203071,-0.0282391533059168,-0.056823745302258,0.0965151758471174,22700,22600,[],0,,False,,,,,,,,,,
2025-02-28,4,False,,,22348.45,22127.4,0.0298432329758887,0.879238345044909,-0.0056220018814883,-0.2461799660441426,-0.5,22550,22550,[],0,,False,,,,,,,,,,
2025-03-03,0,True,OPENED,,22219.35,22143.15,0.0286146984497746,0.401265544891696,-0.032288451054803,-0.4877711561382598,-0.016338028169014,22500,22000,[],0,,True,STRANGLE,2025-03-03T09:15:00+05:30,2025-03-11T00:00:00,8.0,3144.9999999999927,3144.9999999999927,,,2.264080350398105e-06,HOLD
2025-03-04,1,False,,,21985.55,22080.3,0.0276522534119,0.7925432608566053,-0.0087163977494991,-0.5357169938842458,-0.4679012345679012,22000,22000,[],0,,True,STRANGLE,2025-03-03T09:15:00+05:30,2025-03-11T00:00:00,7.0,4879.999999999993,4879.999999999993,,,2.264080350398105e-06,HOLD
2025-03-05,2,False,,,22126.9,22346.65,0.0258599261532343,0.3719305045946026,-0.0859580500089778,-0.1671631909963588,-0.5275590551181102,22250,22250,[],0,,False,STRANGLE,2025-03-03T09:15:00+05:30,2025-03-11T00:00:00,6.0,,,target_hit,6394.999999999993,2.264080350398105e-06,HOLD
2025-03-06,3,True,OPENED,,22451.95,22529.2,0.0245323902823585,0.2577104038943884,-0.0870314684553339,0.0373109243697479,0.0532544378698224,22750,22250,[],0,,False,STRANGLE,2025-03-06T09:15:00+05:30,2025-03-18T00:00:00,12.0,,,hard_exit,-380.0000000000073,2.264080350398105e-06,HOLD
2025-03-07,4,False,,,22479.95,22536.95,0.024704236441807,0.8964355269510214,-0.0430223968975555,-0.078572423075138,-0.3423753665689149,22500,22500,[],0,,False,,,,,,,,,,
2025-03-10,0,True,OPENED,,22560.9,22441.1,0.0234565110434424,0.61526938500766,-0.0909319984886995,0.021841869970622,0.3586497890295358,22550,22550,[],0,,True,STRANGLE,2025-03-10T09:15:00+05:30,2025-03-18T00:00:00,8.0,1640.0000000000146,1640.0000000000146,,,2.264080350398105e-06,HOLD
2025-03-11,1,False,,,22344.4,22520.5,0.0233414188790032,0.5655650304070133,-0.089881595147105,-0.2708739969637823,-0.6666666666666666,22550,22550,[],0,,True,STRANGLE,2025-03-10T09:15:00+05:30,2025-03-18T00:00:00,7.0,2885.0000000000073,2885.0000000000073,,,2.264080350398105e-06,HOLD
2025-03-12,2,False,,,22545.9,22468.5,0.0216624752172235,0.8683072970884345,-0.0814021732993071,0.0484058645566674,0.3873873873873873,22550,22550,[],0,,False,STRANGLE,2025-03-10T09:15:00+05:30,2025-03-18T00:00:00,6.0,,,target_hit,6290.000000000007,2.264080350398105e-06,HOLD
2025-03-13,3,True,OPENED,,22503.65,22383.3,0.0197812354884652,0.6742844471935143,-0.1162713420706737,-0.0673360080637192,0.0196078431372549,22500,22500,[],0,,False,STRANGLE,2025-03-13T09:15:00+05:30,2025-03-25T00:00:00,12.0,,,hard_exit,2365.0,2.264080350398105e-06,HOLD
2025-03-17,0,True,OPENED,,22480.3,22515.25,0.018106964764705,0.9464087798734204,0.0536789401900699,-0.0366775069075971,0.1052010723860589,22500,22500,[],0,,True,STRANGLE,2025-03-17T09:15:00+05:30,2025-03-25T00:00:00,8.0,2144.9999999999927,2144.9999999999927,,,2.264080350398105e-06,HOLD
2025-03-18,1,False,,,22613.25,22848.75,0.016906017489746,0.6879868900608455,0.0299092607407117,0.0098101265822784,-0.1305314204889876,22500,22500,[],0,,True,STRANGLE,2025-03-17T09:15:00+05:30,2025-03-25T00:00:00,7.0,5494.999999999993,5494.999999999993,,,2.264080350398105e-06,HOLD
2025-03-19,2,False,,,22841.45,22911.8,0.0152485941128956,0.7479264882757721,0.0533414237730268,0.2255012853470437,-0.1303896103896104,22850,22650,[],0,,False,STRANGLE,2025-03-17T09:15:00+05:30,2025-03-25T00:00:00,6.0,,,ml_exit,6954.999999999993,0.9999662253171402,EXIT
2025-03-20,3,True,,premium_lt_min,23007.85,23165.7,0.0138431013762694,0.8838523957390774,-0.0452654715686408,0.2419152179286479,0.1140987935898205,23000,22700,[],0,,False,,,,,,,,,,
2025-03-21,4,False,,,23156.2,23355.65,0.0118434803637902,0.7717584978401087,-0.0219896438126138,-0.1429392704086965,-0.3048862565621214,23250,23150,[],0,,False,,,,,,,,,,
2025-03-24,0,True,,premium_lt_min,23489.0,23674.15,0.0105347183788156,0.0,-0.0867046414814853,0.4721362929876714,0.4279884982043358,23600,23200,[],0,,False,,,,,,,,,,
2025-03-25,1,True,,premium_lt_min,23762.75,23605.95,0.0116358586443067,0.4730672397707758,-0.0038347957078961,0.5115015661707126,0.2545239035954168,24050,23650,[],0,,False,,,,,,,,,,
2025-03-26,2,True,,premium_lt_min,23685.85,23464.3,0.0088512761838819,0.2931856887806754,-0.0056441120511164,0.1255326656352631,-0.1555789898808589,24000,23500,[],0,,False,,,,,,,,,,
2025-03-27,3,True,,premium_lt_min,23452.7,23601.05,0.0058287531925961,0.0641383995541057,0.0389939668821459,-0.3809003018504746,-0.2212306546827634,23750,23450,[],0,,False,,,,,,,,,,
2025-03-28,4,False,,,23590.95,23495.15,0.02940534399844,1.0,-0.0011107610866471,0.1388888888888889,-0.925925925925926,23500,23500,[],0,,False,,,,,,,,,,
2025-04-01,1,True,OPENED,,23420.45,23179.7,0.0284836542423394,0.1380908552769771,-0.0846325908959746,-0.5225409836065574,-0.2142857142857142,23500,23500,[],0,,True,STRANGLE,2025-04-01T09:16:00+05:30,2025-04-08T00:00:00,7.0,-2770.0,0.0,,,2.2640803503981094e-06,HOLD
2025-04-02,2,False,,,23204.8,23330.8,0.0301209232572571,0.7182509599834592,-0.0341207114530206,-0.1396140749148694,-0.25,23500,23500,[],0,,True,STRANGLE,2025-04-01T09:16:00+05:30,2025-04-08T00:00:00,6.0,-1830.0,0.0,,,0.0006843991806238901,HOLD
2025-04-03,3,False,,,23192.2,23249.7,0.0292080958253205,0.6668867344418805,-0.0574566782486615,-0.1819012797074954,-0.1666666666666666,23500,23500,[],0,,False,STRANGLE,2025-04-01T09:16:00+05:30,2025-04-08T00:00:00,5.0,,,hard_exit,840.0,0.0006843991806238901,HOLD
2025-04-04,4,False,,,23124.2,22912.05,0.0291383053251571,0.431116456044661,-0.1074053328839143,-0.7379576107899807,-0.9294117647058824,23300,23000,[],0,,False,,,,,,,,,,
2025-04-07,0,True,OPENED,,21971.2,22223.05,0.043795969268861,0.3009821036828725,0.0387954177201289,-0.9349057846883648,-0.3796296296296296,22000,22000,[],0,,False,STRANGLE,2025-04-07T09:17:00+05:30,2025-04-15T00:00:00,8.0,,,weekly_stop,-13495.0,2.264080350398105e-06,HOLD
2025-04-08,1,True,OPENED,,22510.85,22552.25,0.0400273645819682,0.4189185662819082,-0.043588973277403,-0.3618599343888176,-0.1601423487544484,22500,22500,[],0,,True,STRANGLE,2025-04-08T09:18:00+05:30,2025-04-15T00:00:00,7.0,-500.0,0.0,,,2.264080350398105e-06,HOLD
2025-04-09,2,False,,,22409.7,22420.4,0.0413035426623292,0.4287100561920201,-0.0075618906924621,-0.5210355987055016,-0.696969696969697,22500,22500,[],0,,False,STRANGLE,2025-04-08T09:18:00+05:30,2025-04-15T00:00:00,6.0,,,weekly_stop,-8780.0,2.264080350398105e-06,HOLD
2025-04-11,4,False,,,22715.95,22844.5,0.0377091867168223,0.9860763001466522,0.0256089470877578,-0.0294310006540222,0.1428571428571428,23000,22500,[],0,,False,,,,,,,,,,
2025-04-15,1,True,OPENED,,23257.05,23344.1,0.027497038532402,0.930972142259088,-0.0058126808020334,0.4881889763779528,-0.902439024390244,23350,23350,[],0,,False,STRANGLE,2025-04-15T09:15:00+05:30,2025-04-22T00:00:00,7.0,,,target_hit,6495.000000000007,0.0006843991806238901,HOLD
2025-04-16,2,True,OPENED,,23292.35,23433.3,0.0227993311108582,0.3193627544253558,-0.1051604583694604,-0.0917753828701077,-0.5843828715365239,23500,23000,[],0,,True,STRANGLE,2025-04-16T09:15:00+05:30,2025-04-29T00:00:00,13.0,-695.0000000000073,0.0,,,0.0006843991806238895,HOLD
