timestamp,spot,atm_call_strike,atm_put_strike,atm_call_ltp,atm_put_ltp,atm_call_delta,atm_put_delta,atm_call_iv,iv_rank,combined_premium_pct,raw_call,raw_put
2025-11-13T13:10:00.867547+05:30,5100.0,5100.0,5100.0,36.75,193.9,0.25697,-0.74607,,,0.04522549019607843,"{""greeks"": {""delta"": 0.25697, ""theta"": -3.52065, ""gamma"": 0.00132, ""vega"": 2.9122}, ""implied_volatility"": 26.96292604560016, ""last_price"": 36.75, ""oi"": 115125, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 37, ""top_ask_quantity"": 125, ""top_bid_price"": 36.75, ""top_bid_quantity"": 250, ""volume"": 117875}","{""greeks"": {""delta"": -0.74607, ""theta"": -1.91675, ""gamma"": 0.0014, ""vega"": 2.90111}, ""implied_volatility"": 25.333444111284305, ""last_price"": 193.9, ""oi"": 51375, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 204.3, ""top_ask_quantity"": 250, ""top_bid_price"": 199.6, ""top_bid_quantity"": 125, ""volume"": 2625}"
2025-11-13T13:11:01.017947+05:30,5100.0,5100.0,5100.0,36.75,193.9,0.25697,-0.74607,,,0.04522549019607843,"{""greeks"": {""delta"": 0.25697, ""theta"": -3.52065, ""gamma"": 0.00132, ""vega"": 2.9122}, ""implied_volatility"": 26.96292604560016, ""last_price"": 36.75, ""oi"": 115125, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 37, ""top_ask_quantity"": 125, ""top_bid_price"": 36.75, ""top_bid_quantity"": 250, ""volume"": 117875}","{""greeks"": {""delta"": -0.74607, ""theta"": -1.91675, ""gamma"": 0.0014, ""vega"": 2.90111}, ""implied_volatility"": 25.333444111284305, ""last_price"": 193.9, ""oi"": 51375, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 204.3, ""top_ask_quantity"": 250, ""top_bid_price"": 199.6, ""top_bid_quantity"": 125, ""volume"": 2625}"
2025-11-13T13:12:01.078991+05:30,5100.0,5100.0,5100.0,36.75,193.9,0.25697,-0.74607,,,0.04522549019607843,"{""greeks"": {""delta"": 0.25697, ""theta"": -3.52065, ""gamma"": 0.00132, ""vega"": 2.9122}, ""implied_volatility"": 26.96292604560016, ""last_price"": 36.75, ""oi"": 115125, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 37, ""top_ask_quantity"": 125, ""top_bid_price"": 36.75, ""top_bid_quantity"": 250, ""volume"": 117875}","{""greeks"": {""delta"": -0.74607, ""theta"": -1.91675, ""gamma"": 0.0014, ""vega"": 2.90111}, ""implied_volatility"": 25.333444111284305, ""last_price"": 193.9, ""oi"": 51375, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 204.3, ""top_ask_quantity"": 250, ""top_bid_price"": 199.6, ""top_bid_quantity"": 125, ""volume"": 2625}"
2025-11-13T13:13:01.120920+05:30,5100.0,5100.0,5100.0,36.75,193.9,0.25697,-0.74607,,,0.04522549019607843,"{""greeks"": {""delta"": 0.25697, ""theta"": -3.52065, ""gamma"": 0.00132, ""vega"": 2.9122}, ""implied_volatility"": 26.96292604560016, ""last_price"": 36.75, ""oi"": 115125, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 37, ""top_ask_quantity"": 125, ""top_bid_price"": 36.75, ""top_bid_quantity"": 250, ""volume"": 117875}","{""greeks"": {""delta"": -0.74607, ""theta"": -1.91675, ""gamma"": 0.0014, ""vega"": 2.90111}, ""implied_volatility"": 25.333444111284305, ""last_price"": 193.9, ""oi"": 51375, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 204.3, ""top_ask_quantity"": 250, ""top_bid_price"": 199.6, ""top_bid_quantity"": 125, ""volume"": 2625}"
2025-11-13T13:14:01.141846+05:30,5100.0,5100.0,5100.0,36.75,193.9,0.25697,-0.74607,,,0.04522549019607843,"{""greeks"": {""delta"": 0.25697, ""theta"": -3.52065, ""gamma"": 0.00132, ""vega"": 2.9122}, ""implied_volatility"": 26.96292604560016, ""last_price"": 36.75, ""oi"": 115125, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 37, ""top_ask_quantity"": 125, ""top_bid_price"": 36.75, ""top_bid_quantity"": 250, ""volume"": 117875}","{""greeks"": {""delta"": -0.74607, ""theta"": -1.91675, ""gamma"": 0.0014, ""vega"": 2.90111}, ""implied_volatility"": 25.333444111284305, ""last_price"": 193.9, ""oi"": 51375, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 204.3, ""top_ask_quantity"": 250, ""top_bid_price"": 199.6, ""top_bid_quantity"": 125, ""volume"": 2625}"
2025-11-13T13:15:01.157756+05:30,5100.0,5100.0,5100.0,36.75,193.9,0.25697,-0.74607,,,0.04522549019607843,"{""greeks"": {""delta"": 0.25697, ""theta"": -3.52065, ""gamma"": 0.00132, ""vega"": 2.9122}, ""implied_volatility"": 26.96292604560016, ""last_price"": 36.75, ""oi"": 115125, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 37, ""top_ask_quantity"": 125, ""top_bid_price"": 36.75, ""top_bid_quantity"": 250, ""volume"": 117875}","{""greeks"": {""delta"": -0.74607, ""theta"": -1.91675, ""gamma"": 0.0014, ""vega"": 2.90111}, ""implied_volatility"": 25.333444111284305, ""last_price"": 193.9, ""oi"": 51375, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 204.3, ""top_ask_quantity"": 250, ""top_bid_price"": 199.6, ""top_bid_quantity"": 125, ""volume"": 2625}"
2025-11-13T13:16:01.179330+05:30,5100.0,5100.0,5100.0,36.75,193.9,0.25697,-0.74607,,,0.04522549019607843,"{""greeks"": {""delta"": 0.25697, ""theta"": -3.52065, ""gamma"": 0.00132, ""vega"": 2.9122}, ""implied_volatility"": 26.96292604560016, ""last_price"": 36.75, ""oi"": 115125, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 37, ""top_ask_quantity"": 125, ""top_bid_price"": 36.75, ""top_bid_quantity"": 250, ""volume"": 117875}","{""greeks"": {""delta"": -0.74607, ""theta"": -1.91675, ""gamma"": 0.0014, ""vega"": 2.90111}, ""implied_volatility"": 25.333444111284305, ""last_price"": 193.9, ""oi"": 51375, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 204.3, ""top_ask_quantity"": 250, ""top_bid_price"": 199.6, ""top_bid_quantity"": 125, ""volume"": 2625}"
2025-11-13T13:17:01.197101+05:30,5100.0,5100.0,5100.0,36.75,193.9,0.25697,-0.74607,,,0.04522549019607843,"{""greeks"": {""delta"": 0.25697, ""theta"": -3.52065, ""gamma"": 0.00132, ""vega"": 2.9122}, ""implied_volatility"": 26.96292604560016, ""last_price"": 36.75, ""oi"": 115125, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 37, ""top_ask_quantity"": 125, ""top_bid_price"": 36.75, ""top_bid_quantity"": 250, ""volume"": 117875}","{""greeks"": {""delta"": -0.74607, ""theta"": -1.91675, ""gamma"": 0.0014, ""vega"": 2.90111}, ""implied_volatility"": 25.333444111284305, ""last_price"": 193.9, ""oi"": 51375, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 204.3, ""top_ask_quantity"": 250, ""top_bid_price"": 199.6, ""top_bid_quantity"": 125, ""volume"": 2625}"
2025-11-13T13:18:01.216857+05:30,5100.0,5100.0,5100.0,36.75,193.9,0.25697,-0.74607,,,0.04522549019607843,"{""greeks"": {""delta"": 0.25697, ""theta"": -3.52065, ""gamma"": 0.00132, ""vega"": 2.9122}, ""implied_volatility"": 26.96292604560016, ""last_price"": 36.75, ""oi"": 115125, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 37, ""top_ask_quantity"": 125, ""top_bid_price"": 36.75, ""top_bid_quantity"": 250, ""volume"": 117875}","{""greeks"": {""delta"": -0.74607, ""theta"": -1.91675, ""gamma"": 0.0014, ""vega"": 2.90111}, ""implied_volatility"": 25.333444111284305, ""last_price"": 193.9, ""oi"": 51375, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 204.3, ""top_ask_quantity"": 250, ""top_bid_price"": 199.6, ""top_bid_quantity"": 125, ""volume"": 2625}"
2025-11-13T13:19:01.228417+05:30,5100.0,5100.0,5100.0,36.75,193.9,0.25697,-0.74607,,,0.04522549019607843,"{""greeks"": {""delta"": 0.25697, ""theta"": -3.52065, ""gamma"": 0.00132, ""vega"": 2.9122}, ""implied_volatility"": 26.96292604560016, ""last_price"": 36.75, ""oi"": 115125, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 37, ""top_ask_quantity"": 125, ""top_bid_price"": 36.75, ""top_bid_quantity"": 250, ""volume"": 117875}","{""greeks"": {""delta"": -0.74607, ""theta"": -1.91675, ""gamma"": 0.0014, ""vega"": 2.90111}, ""implied_volatility"": 25.333444111284305, ""last_price"": 193.9, ""oi"": 51375, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 204.3, ""top_ask_quantity"": 250, ""top_bid_price"": 199.6, ""top_bid_quantity"": 125, ""volume"": 2625}"
2025-11-13T13:20:01.254330+05:30,5100.0,5100.0,5100.0,36.75,193.9,0.25697,-0.74607,,,0.04522549019607843,"{""greeks"": {""delta"": 0.25697, ""theta"": -3.52065, ""gamma"": 0.00132, ""vega"": 2.9122}, ""implied_volatility"": 26.96292604560016, ""last_price"": 36.75, ""oi"": 115125, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 37, ""top_ask_quantity"": 125, ""top_bid_price"": 36.75, ""top_bid_quantity"": 250, ""volume"": 117875}","{""greeks"": {""delta"": -0.74607, ""theta"": -1.91675, ""gamma"": 0.0014, ""vega"": 2.90111}, ""implied_volatility"": 25.333444111284305, ""last_price"": 193.9, ""oi"": 51375, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 204.3, ""top_ask_quantity"": 250, ""top_bid_price"": 199.6, ""top_bid_quantity"": 125, ""volume"": 2625}"
2025-11-13T13:21:01.290292+05:30,5100.0,5100.0,5100.0,36.75,193.9,0.25697,-0.74607,,,0.04522549019607843,"{""greeks"": {""delta"": 0.25697, ""theta"": -3.52065, ""gamma"": 0.00132, ""vega"": 2.9122}, ""implied_volatility"": 26.96292604560016, ""last_price"": 36.75, ""oi"": 115125, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 37, ""top_ask_quantity"": 125, ""top_bid_price"": 36.75, ""top_bid_quantity"": 250, ""volume"": 117875}","{""greeks"": {""delta"": -0.74607, ""theta"": -1.91675, ""gamma"": 0.0014, ""vega"": 2.90111}, ""implied_volatility"": 25.333444111284305, ""last_price"": 193.9, ""oi"": 51375, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 204.3, ""top_ask_quantity"": 250, ""top_bid_price"": 199.6, ""top_bid_quantity"": 125, ""volume"": 2625}"
2025-11-13T13:22:01.312205+05:30,5100.0,5100.0,5100.0,36.75,193.9,0.25697,-0.74607,,,0.04522549019607843,"{""greeks"": {""delta"": 0.25697, ""theta"": -3.52065, ""gamma"": 0.00132, ""vega"": 2.9122}, ""implied_volatility"": 26.96292604560016, ""last_price"": 36.75, ""oi"": 115125, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 37, ""top_ask_quantity"": 125, ""top_bid_price"": 36.75, ""top_bid_quantity"": 250, ""volume"": 117875}","{""greeks"": {""delta"": -0.74607, ""theta"": -1.91675, ""gamma"": 0.0014, ""vega"": 2.90111}, ""implied_volatility"": 25.333444111284305, ""last_price"": 193.9, ""oi"": 51375, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 204.3, ""top_ask_quantity"": 250, ""top_bid_price"": 199.6, ""top_bid_quantity"": 125, ""volume"": 2625}"
2025-11-13T13:23:01.325325+05:30,5100.0,5100.0,5100.0,36.75,193.9,0.25697,-0.74607,,,0.04522549019607843,"{""greeks"": {""delta"": 0.25697, ""theta"": -3.52065, ""gamma"": 0.00132, ""vega"": 2.9122}, ""implied_volatility"": 26.96292604560016, ""last_price"": 36.75, ""oi"": 115125, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 37, ""top_ask_quantity"": 125, ""top_bid_price"": 36.75, ""top_bid_quantity"": 250, ""volume"": 117875}","{""greeks"": {""delta"": -0.74607, ""theta"": -1.91675, ""gamma"": 0.0014, ""vega"": 2.90111}, ""implied_volatility"": 25.333444111284305, ""last_price"": 193.9, ""oi"": 51375, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 204.3, ""top_ask_quantity"": 250, ""top_bid_price"": 199.6, ""top_bid_quantity"": 125, ""volume"": 2625}"
2025-11-13T13:24:01.340183+05:30,5100.0,5100.0,5100.0,36.75,193.9,0.25697,-0.74607,,,0.04522549019607843,"{""greeks"": {""delta"": 0.25697, ""theta"": -3.52065, ""gamma"": 0.00132, ""vega"": 2.9122}, ""implied_volatility"": 26.96292604560016, ""last_price"": 36.75, ""oi"": 115125, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 37, ""top_ask_quantity"": 125, ""top_bid_price"": 36.75, ""top_bid_quantity"": 250, ""volume"": 117875}","{""greeks"": {""delta"": -0.74607, ""theta"": -1.91675, ""gamma"": 0.0014, ""vega"": 2.90111}, ""implied_volatility"": 25.333444111284305, ""last_price"": 193.9, ""oi"": 51375, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 204.3, ""top_ask_quantity"": 250, ""top_bid_price"": 199.6, ""top_bid_quantity"": 125, ""volume"": 2625}"
2025-11-13T14:32:17.166041+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:33:17.433053+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:34:17.469213+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:35:17.492587+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:36:17.513398+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:37:17.538473+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:38:17.554784+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:39:17.572607+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:40:17.603732+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:41:17.644260+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:42:17.667368+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:43:17.682159+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
2025-11-13T14:44:17.703003+05:30,5100.0,5100.0,5100.0,37.5,213.3,0.26054,-0.77299,,,0.049176470588235294,"{""greeks"": {""delta"": 0.26054, ""theta"": -3.56957, ""gamma"": 0.00133, ""vega"": 2.92784}, ""implied_volatility"": 27.06655360968691, ""last_price"": 37.5, ""oi"": 111875, ""previous_close_price"": 43, ""previous_oi"": 115375, ""previous_volume"": 193875, ""top_ask_price"": 38.3, ""top_ask_quantity"": 125, ""top_bid_price"": 38.1, ""top_bid_quantity"": 250, ""volume"": 133875}","{""greeks"": {""delta"": -0.77299, ""theta"": -1.76296, ""gamma"": 0.00129, ""vega"": 2.70935}, ""implied_volatility"": 25.925822362194168, ""last_price"": 213.3, ""oi"": 51125, ""previous_close_price"": 198.3, ""previous_oi"": 52250, ""previous_volume"": 13250, ""top_ask_price"": 199.8, ""top_ask_quantity"": 250, ""top_bid_price"": 195.6, ""top_bid_quantity"": 125, ""volume"": 2875}"
