date,weekday,entry_attempted,entry_outcome,entry_block_reason,spot_open,spot_close,combined_premium_pct,iv_rank,iv_skew,oi_skew,volume_skew,call_oi_max_strike,put_oi_max_strike,spot_return_1,spot_return_3,spot_return_5,spot_trend_20,spot_trend_50,spot_trend_100,spot_volatility,spot_intraday_range_pct,call_oi_change,put_oi_change,events,event_count,event_tags,has_position,structure,entry_date,target_expiry,target_days_remaining,current_pnl,best_pnl,close_reason,close_pnl,ml_exit_prob,ml_exit_decision
2024-11-14,3,True,OPENED,,23599.75,23559.6,0.0221167597114376,0.748362481718938,-0.0131446252364326,-0.3096571171686624,-0.0947237224761113,23800,23500,0.000360917324456,0.0004841134354216,0.0005393491287599,0.0006495902954077,0.0009209632609152,0.0009768224607771,0.0002659510108353,0.00734747181039,0.0,0.0,[],0,,False,STRANGLE,2024-11-14T09:15:00+05:30,2024-11-19T00:00:00,5.0,,,hard_stop,-14246.25,,
2024-11-18,0,True,OPENED,,23587.75,23465.3,0.0196712276499454,0.3850313856715743,-0.06369877996919,-0.1527452780183837,-0.0168821292775665,23500,23500,2.1308104536377215e-06,0.0002621578360681,0.0006865905873121,0.0003443339299398,0.0004299456207736,0.000284356382956,0.0002927450666985,0.0099373615541966,0.0,0.0,[],0,,False,STRANGLE,2024-11-18T09:15:00+05:30,2024-11-19T00:00:00,1.0,,,hard_stop,-14756.25,,
2024-11-21,3,True,OPENED,,23446.75,23346.75,0.0183671510977001,0.1230414308514125,-0.2244545264789242,-0.286666226825889,-0.2019464720194647,23750,23550,-2.9981860974137575e-05,-0.0003446828917396,-0.0003489631726105,-0.000250899348884,-5.9938617089018056e-05,7.320888243412846e-05,0.0002189467299559,0.0077132225148474,0.0,0.0,[],0,,False,STRANGLE,2024-11-21T09:15:00+05:30,2024-11-26T00:00:00,5.0,,,hard_stop,-14006.25,,
2024-11-26,1,True,,premium_lt_min,24286.8,24192.95,0.0108536324258444,0.4419465772154943,-0.0851486629691381,0.0952575527382274,0.0718127964774506,24500,24300,0.0001881066957714,-3.0999805734510666e-05,-2.0666750711439977e-05,-5.2093289247838555e-05,-0.0001736051073633,-5.04492749757664e-05,0.0002396654704292,0.0081880813589132,0.0,0.0,[],0,,False,,,,,,,,,,
2024-11-27,2,True,,premium_lt_min,24164.05,24277.35,0.0087423258932174,1.0,0.1185527941085599,-0.226577381701617,-0.4742092689918777,24250,24150,5.561047948576814e-05,-6.590070822676264e-05,4.531177591271529e-05,4.122780503104978e-05,-0.0001457901733198,-0.0003666781827236,0.0001510444461446,0.0082272334361993,0.0,0.0,[],0,,False,,,,,,,,,,
2024-11-29,4,False,,,23959.35,24123.65,0.0321210717319125,1.0,0.0134363138783311,0.0571161048689138,-0.6261682242990654,24250,24250,0.0003566237681449,0.0002073084521729,0.0001015704027991,-0.0001094604000752,-0.0003871826265134,-0.0004174120783914,0.0003179125931443,0.0099000281145087,0.0,0.0,[],0,,False,,,,,,,,,,
2024-12-06,4,False,,,24693.55,24669.0,0.0270171765501517,0.6846556329753672,-0.0736544868681442,0.2367887391148753,-0.1035981646945182,25000,24500,-1.4187645803298564e-05,-0.0001560419651559,9.527033464196144e-05,-0.0002207773870676,-0.00036573556079,-0.0005190605590977,0.0001974496837905,0.0046158945215555,0.0,0.0,[],0,,False,,,,,,,,,,
2024-12-09,0,True,OPENED,,24649.9,24626.6,0.0249838741739317,0.8268726831138947,-0.0487642733815768,-0.2472120472120472,-0.1785714285714285,24750,24650,-9.3386225125891e-05,-0.0002537262233156,8.934227839052511e-05,0.0001209181444295,0.0001891381849391,0.0001079728599476,0.0001308577942538,0.0049508357318372,0.0,0.0,[],0,,False,STRANGLE,2024-12-09T09:15:00+05:30,2024-12-10T00:00:00,1.0,,,hard_stop,-17197.5,,
2024-12-10,1,True,OPENED,,24630.9,24620.5,0.0243840054565606,0.8269752721991189,-0.0442183024727974,-0.3813913541368451,-0.0434782608695652,24750,24650,1.6246887705628765e-05,-8.731797755323623e-05,0.0001949975015944,0.0003253732308604,0.0011363912422419,0.00178003444817,0.0001668523187733,0.0064560578735131,0.0,0.0,[],0,,False,STRANGLE,2024-12-10T09:15:00+05:30,2024-12-10T00:00:00,0.0,,,hard_stop,-16965.0,,
2024-12-11,2,True,OPENED,,24615.05,24629.5,0.0230367194054044,0.7270116357695351,-0.0577512814301723,-0.2043346288048566,-0.1244358478401031,24500,24500,-0.0002394927624476,-0.0004545325416891,-0.0004301930592813,-0.0004323965390811,-0.0004757974574969,-0.0005819269476387,0.0001126572795433,0.0039774879045079,0.0,0.0,[],0,,False,STRANGLE,2024-12-11T09:15:00+05:30,2024-12-17T00:00:00,6.0,,,hard_stop,-14306.25,,
